disease,year,age,country,country_name,cohort_size,cases,dalys,deaths
HepB,2022,0,RFP,Request for Proposal,7457841.126671761,37147.426545661234,2228.149817054979,37.08924964122814
HepB,2023,0,RFP,Request for Proposal,7548794.66708982,35665.46650915953,2130.028859385635,35.45698669308592
HepB,2024,0,RFP,Request for Proposal,7659783.060779297,34318.907352634844,2038.0027669550113,33.927191459081754
HepB,2025,0,RFP,Request for Proposal,7762744.677946161,32870.95535416731,1984.6363053303064,32.38035199344058
HepB,2026,0,RFP,Request for Proposal,7853627.036996348,31421.691452936426,1888.7936560155713,30.817864354154594
HepB,2027,0,RFP,Request for Proposal,7949189.352364573,30026.27973221482,1796.7335402147094,29.31720464890655
HepB,2028,0,RFP,Request for Proposal,8038521.824348099,28624.273335662187,1706.305434401879,27.842875462004823
HepB,2029,0,RFP,Request for Proposal,8136456.54366174,27329.781503455477,1620.7512686835669,26.448273600478633
HepB,2030,0,RFP,Request for Proposal,8224998.28205265,25969.67344528672,1559.7277721867108,25.07418636717297
HepB,2031,0,RFP,Request for Proposal,8301559.10966072,24714.206987075802,1475.1304668159946,23.715210243595553
HepB,2032,0,RFP,Request for Proposal,8375534.028394776,23440.588156141628,1392.8858075986486,22.394089232406603
HepB,2033,0,RFP,Request for Proposal,8435463.15956811,22187.91561321102,1311.4054562667995,21.085100847343746
HepB,2034,0,RFP,Request for Proposal,8503050.429277122,21005.265417645373,1234.2044060201058,19.845160968596684
HepB,2035,0,RFP,Request for Proposal,8553420.936053734,19781.123172240863,1175.5979506407298,18.61817124475533
HepB,2036,0,RFP,Request for Proposal,8588956.763408998,18599.52345319429,1099.746066590262,17.417986477170846
HepB,2037,0,RFP,Request for Proposal,8640207.710082375,17525.753818254598,1029.416082811428,16.30553267891619
HepB,2038,0,RFP,Request for Proposal,8706293.095154094,16536.730651508908,963.9274683219269,15.269864262737356
HepB,2039,0,RFP,Request for Proposal,8755302.656450858,15511.493754025852,899.663249771068,14.253250501730943
HepB,2040,0,RFP,Request for Proposal,8778258.109703982,14499.494301429017,848.4087502294908,13.248867886672272
HepB,2041,0,RFP,Request for Proposal,8808904.718713282,13567.834171576858,788.1727275457334,12.309512179378345
HepB,2042,0,RFP,Request for Proposal,8824859.255202612,12625.654725644781,729.9903622096277,11.40202408224126
HepB,2043,0,RFP,Request for Proposal,8837769.003845785,11763.212157453205,674.9400337477605,10.543400160512022
HepB,2044,0,RFP,Request for Proposal,8874040.625927038,10977.628842274036,624.6918270353647,9.759860648307395
HepB,2045,0,RFP,Request for Proposal,8876604.110101195,10152.763302456671,583.2174930442114,8.98720228826471
HepB,2046,0,RFP,Request for Proposal,8865317.95746234,9392.704955394687,535.3900824447152,8.251304950122403
HepB,2047,0,RFP,Request for Proposal,8878914.327706423,8707.602351721684,492.02367811096815,7.584192711265629
HepB,2048,0,RFP,Request for Proposal,8893102.02449586,8059.925401115027,451.40314402896126,6.959264312140569
HepB,2049,0,RFP,Request for Proposal,8898769.688182794,7434.946038737654,413.0141042847707,6.368563380008887
HepB,2050,0,RFP,Request for Proposal,8915930.164906912,6878.337512917613,382.7438938605467,5.824629122947798
HepB,2051,0,RFP,Request for Proposal,8909639.314635567,6301.410730584383,348.4066549828769,5.303091912588373
HepB,2052,0,RFP,Request for Proposal,8870342.248778703,5755.532389029998,315.42909169285656,4.802054133233833
HepB,2053,0,RFP,Request for Proposal,8839098.013898829,5250.090427853176,285.25622146338054,4.343646523723
HepB,2054,0,RFP,Request for Proposal,8816391.820366722,4795.649408416435,257.65483642042886,3.9243070132979887
HepB,2055,0,RFP,Request for Proposal,8823763.138157373,4392.235054268368,235.82340275440532,3.5486233297119476
HepB,2056,0,RFP,Request for Proposal,8840321.281002523,4102.756167926976,213.58826320227445,3.2149093806361475
HepB,2057,0,RFP,Request for Proposal,8842299.167177422,3839.336355631613,194.39398061925152,2.9266399514202885
HepB,2058,0,RFP,Request for Proposal,8823228.826939482,3589.796560226886,177.57309169750596,2.6738370197356223
HepB,2059,0,RFP,Request for Proposal,8788636.27068616,3358.159234593681,162.7723845583744,2.451263077580697
HepB,2060,0,RFP,Request for Proposal,8766040.324724503,3158.1391332458265,151.87221806956862,2.2601364836079947
HepB,2061,0,RFP,Request for Proposal,8780438.341980409,2996.022039870612,141.1103191325327,2.1001404713779923
HepB,2062,0,RFP,Request for Proposal,8819845.055685977,2852.7842403578416,131.86623525488002,1.9626623096713063
HepB,2063,0,RFP,Request for Proposal,8805966.056117788,2679.9876377734677,122.8207330571757,1.828018723786807
HepB,2064,0,RFP,Request for Proposal,8763221.810996981,2525.1426258052675,114.30968340452432,1.7012827147690612
HepB,2065,0,RFP,Request for Proposal,8721893.707292005,2370.9125338844883,107.83655986459826,1.586871625005384
HepB,2066,0,RFP,Request for Proposal,8663436.297867019,2228.0697183775537,100.58561118876176,1.4800870955640237
HepB,2067,0,RFP,Request for Proposal,8657262.170402095,2118.989846386364,94.5294521023309,1.390923258213208
HepB,2068,0,RFP,Request for Proposal,8655798.652638879,2006.7281140114576,89.0006970056407,1.3095138236534893
HepB,2069,0,RFP,Request for Proposal,8617600.776436679,1893.6055425754325,83.55154906222535,1.2292569972531646
HepB,2070,0,RFP,Request for Proposal,8577308.171853611,1787.9223683749922,79.3272197131312,1.15496423918032
HepB,2071,0,RFP,Request for Proposal,8532279.768102994,1688.2421147889584,74.57256717547,1.0856673426869705
HepB,2072,0,RFP,Request for Proposal,8522718.49688569,1610.2304642680613,70.45272528696054,1.0256369085071921
HepB,2073,0,RFP,Request for Proposal,8521173.76124266,1529.3606880212576,66.67225074035198,0.9705499266868428
HepB,2074,0,RFP,Request for Proposal,8489894.527877182,1449.378438725455,62.927085925099874,0.9159696005378706
HepB,2075,0,RFP,Request for Proposal,8438107.043459043,1365.698771761646,59.8991933526302,0.8630301136567655
HepB,2076,0,RFP,Request for Proposal,8384047.283144903,1292.716458851104,56.46559720888158,0.8135047341231865
HepB,2077,0,RFP,Request for Proposal,8349881.193430029,1225.0380834707578,53.38557185279212,0.769088720012296
HepB,2078,0,RFP,Request for Proposal,8307579.068549888,1159.6622274141946,50.45524613630394,0.7268343185730863
HepB,2079,0,RFP,Request for Proposal,8276725.7876678845,1102.2344964198926,47.776899035425984,0.6882197230257181
HepB,2080,0,RFP,Request for Proposal,8246500.304391062,1045.6363505090408,45.70544978700082,0.6520261976240869
HepB,2081,0,RFP,Request for Proposal,8212312.469534311,993.3367566532118,43.304034457913744,0.6177401228055895
HepB,2082,0,RFP,Request for Proposal,8185674.016765136,943.8809430527418,41.08357860571078,0.5860408645796669
HepB,2083,0,RFP,Request for Proposal,8145869.662173205,894.8023965959411,38.932043621853744,0.5553255681496527
HepB,2084,0,RFP,Request for Proposal,8117991.973977906,852.6071748289723,36.96215056057991,0.5272076779235586
HepB,2085,0,RFP,Request for Proposal,8086098.983196819,808.6665449620682,35.418444280009574,0.5004554955630431
HepB,2086,0,RFP,Request for Proposal,8021917.320743361,763.546906403987,33.50389177746457,0.4733817266525666
HepB,2087,0,RFP,Request for Proposal,7977408.482219183,726.3050917896886,31.781513682476568,0.44903152892643033
HepB,2088,0,RFP,Request for Proposal,7950438.522601112,691.3125860964288,30.222215670568723,0.4269897696614538
HepB,2089,0,RFP,Request for Proposal,7914674.9707218995,657.2407742307843,28.71720165443274,0.4057149176558946
HepB,2090,0,RFP,Request for Proposal,7878153.194863385,624.9411518266403,27.53094236527515,0.3855870098284265
HepB,2091,0,RFP,Request for Proposal,7849496.281066478,596.20356664779,26.199143051605336,0.36692539390335893
HepB,2092,0,RFP,Request for Proposal,7822502.410773119,567.8729042476373,24.94311349043502,0.349325411324881
HepB,2093,0,RFP,Request for Proposal,7775606.567333468,538.5682360996312,23.693807693407322,0.331818488563238
HepB,2094,0,RFP,Request for Proposal,7736249.164292385,513.136149540288,22.5344883454642,0.3155745435957451
HepB,2095,0,RFP,Request for Proposal,7698299.963675832,487.3823153831549,21.620885125610215,0.30024741660103077
HepB,2096,0,RFP,Request for Proposal,7663234.024351102,464.9811213518313,20.583931476632227,0.2858409956371093
HepB,2097,0,RFP,Request for Proposal,7628008.777248716,441.81342257313264,19.600398976646627,0.27217718117923567
HepB,2098,0,RFP,Request for Proposal,7580862.535954105,420.5123747280828,18.639384256357648,0.2588262899261108
HepB,2099,0,RFP,Request for Proposal,7546853.374748195,400.8637075851126,17.759116758756058,0.2465985278734947
HepB,2100,0,RFP,Request for Proposal,7512137.452930681,383.2656482781553,16.92109473428943,0.23495704557354338
HepB,2000,1,RFP,Request for Proposal,4372188.213884761,58063.24460535258,3518.0747643447744,63.275256044103195
HepB,2001,1,RFP,Request for Proposal,4535148.069110128,60143.487559132875,3643.0061718941765,65.51644313692474
HepB,2002,1,RFP,Request for Proposal,4688101.5435130885,62018.70349514309,3759.9620936389115,67.60857841851093
HepB,2003,1,RFP,Request for Proposal,4831748.410896773,63663.615463127964,3870.3362557968144,69.57748456274297
HepB,2004,1,RFP,Request for Proposal,4969509.34421905,65186.482948266734,3977.7513931583635,71.49038250721024
HepB,2005,1,RFP,Request for Proposal,5100528.0885083135,66082.26990437179,4131.075610067874,72.1191166873797
HepB,2006,1,RFP,Request for Proposal,5243856.088013681,65755.3904652458,4043.9826687338664,70.59497057242555
HepB,2007,1,RFP,Request for Proposal,5395103.149761072,64279.881562306924,3878.3616094024696,67.70275960315364
HepB,2008,1,RFP,Request for Proposal,5542625.059649964,60716.5498680949,3660.8739629427305,63.909420238598216
HepB,2009,1,RFP,Request for Proposal,5700094.280616756,56650.88265208982,3410.6573830658626,59.54525098220336
HepB,2010,1,RFP,Request for Proposal,5850753.971380875,52105.10518468171,3195.5326835959263,54.558373585933346
HepB,2011,1,RFP,Request for Proposal,5982595.506403597,51108.71812658961,3059.0261361070293,52.22824760126552
HepB,2012,1,RFP,Request for Proposal,6113123.485379115,50555.46599115348,2985.8309048859305,50.97633540054936
HepB,2013,1,RFP,Request for Proposal,6228519.739128013,49916.494100720505,2940.1685952356374,50.192398331907825
HepB,2014,1,RFP,Request for Proposal,6318807.5684231995,49349.69115987503,2881.1542293896787,49.182323188505954
HepB,2015,1,RFP,Request for Proposal,6409584.070229097,48833.68688747175,2867.1929972586586,48.338607406863325
HepB,2016,1,RFP,Request for Proposal,6505037.324137601,48088.650509863735,2784.2226508493286,46.941030127709084
HepB,2017,1,RFP,Request for Proposal,6612299.270191854,46759.11779481522,2641.4216362268694,44.537778623858294
HepB,2018,1,RFP,Request for Proposal,6727588.722700352,42875.66883663665,2513.772953869521,42.38873103043253
HepB,2019,1,RFP,Request for Proposal,6836967.600194098,39071.94281953727,2398.38154357819,40.44555654556917
HepB,2020,1,RFP,Request for Proposal,6946590.656326589,38011.85281375604,2322.182546851954,38.65166258254796
HepB,2021,1,RFP,Request for Proposal,7058098.4186066715,37079.056193569,2228.7794008020537,37.09877357783581
HepB,2022,1,RFP,Request for Proposal,7172685.980180511,35727.071823901664,2142.955137161025,35.671119349223005
HepB,2023,1,RFP,Request for Proposal,7270461.316184216,34350.43685967339,2051.4920735669525,34.14964395102845
HepB,2024,1,RFP,Request for Proposal,7362783.400301898,32988.229479539725,1958.9814519863266,32.611701938772306
HepB,2025,1,RFP,Request for Proposal,7477302.309924605,31662.263876515004,1911.659631465913,31.18970039612119
HepB,2026,1,RFP,Request for Proposal,7583989.63428126,30342.895218741305,1823.9459858532823,29.759799225452202
HepB,2027,1,RFP,Request for Proposal,7676869.283628459,28997.65175543449,1735.1817794648907,28.312867875526493
HepB,2028,1,RFP,Request for Proposal,7774268.332298467,27683.29633123074,1650.2133842219284,26.927585657447448
HepB,2029,1,RFP,Request for Proposal,7869517.157840955,26433.151004662766,1567.5779559633415,25.580563452572587
HepB,2030,1,RFP,Request for Proposal,7973269.167508209,25174.861984273404,1511.9917268334043,24.306781619392826
HepB,2031,1,RFP,Request for Proposal,8062475.489636015,24002.441643426828,1432.64693723362,23.032215851844782
HepB,2032,1,RFP,Request for Proposal,8142059.374924929,22787.163171139986,1354.0580110486428,21.769836234856424
HepB,2033,1,RFP,Request for Proposal,8217693.137261074,21615.11210655887,1277.5501966251447,20.540767620464088
HepB,2034,1,RFP,Request for Proposal,8282121.230822143,20459.499343381478,1202.1368800869677,19.32953712954404
HepB,2035,1,RFP,Request for Proposal,8353986.850983859,19319.900670623814,1148.187362123123,18.184064473250512
HepB,2036,1,RFP,Request for Proposal,8406466.219057027,18204.337256178966,1076.3796364324112,17.04790453109844
HepB,2037,1,RFP,Request for Proposal,8444309.314889463,17128.394499735463,1006.0762551851532,15.935839288230932
HepB,2038,1,RFP,Request for Proposal,8495996.685313901,16137.293709919817,940.6442542468949,14.901027882190041
HepB,2039,1,RFP,Request for Proposal,8564867.416331038,15174.105641521419,880.0948129368601,13.943230244488872
HepB,2040,1,RFP,Request for Proposal,8613276.75325296,14226.986224335773,832.4634881184298,12.99986447756002
HepB,2041,1,RFP,Request for Proposal,8634747.836396726,13299.590641357927,772.5901200207934,12.066146365755225
HepB,2042,1,RFP,Request for Proposal,8668307.437962914,12401.677307537471,717.040431285346,11.199753707307707
HepB,2043,1,RFP,Request for Proposal,8689260.255716566,11565.544634040723,663.5984271238992,10.366230203005587
HepB,2044,1,RFP,Request for Proposal,8706077.074224174,10769.849589580843,612.8679620778329,9.575130723381738
HepB,2045,1,RFP,Request for Proposal,8743262.920555694,10000.252103451758,574.4566073133985,8.852199732226465
HepB,2046,1,RFP,Request for Proposal,8748097.075548358,9268.510745586067,528.3109344735651,8.142202800844112
HepB,2047,1,RFP,Request for Proposal,8738604.148873143,8569.99935229115,484.2484110323645,7.464342536306387
HepB,2048,1,RFP,Request for Proposal,8752481.00618091,7932.478879718397,444.2653905646384,6.849221850961049
HepB,2049,1,RFP,Request for Proposal,8771696.987296227,7328.776454941942,407.11634318129967,6.2776215332343055
HepB,2050,1,RFP,Request for Proposal,8775713.327921271,6770.164982184128,376.72465221328395,5.733027791720602
HepB,2051,1,RFP,Request for Proposal,8791232.72061655,6217.666758940351,343.7764287870403,5.2326153165147335
HepB,2052,1,RFP,Request for Proposal,8785886.898962276,5700.733432274725,312.4258621066627,4.756333331230334
HepB,2053,1,RFP,Request for Proposal,8751093.738305107,5197.819211471342,282.4161390150342,4.300400090076224
HepB,2054,1,RFP,Request for Proposal,8722628.427512797,4744.647097195159,254.9146460863067,3.8825715337884166
HepB,2055,1,RFP,Request for Proposal,8706778.389758777,4334.003151996524,232.69687487669916,3.501575964445246
HepB,2056,1,RFP,Request for Proposal,8717197.466159506,4045.6149199214947,210.61350686308214,3.1701336428844944
HepB,2057,1,RFP,Request for Proposal,8729183.421464723,3790.2213701851547,191.9071816924034,2.8892007001261977
HepB,2058,1,RFP,Request for Proposal,8728046.32787849,3551.0708494440373,175.65748336803026,2.6449924216171676
HepB,2059,1,RFP,Request for Proposal,8708152.038582133,3327.406014303883,161.2817539331637,2.4288149957159284
HepB,2060,1,RFP,Request for Proposal,8677138.812763255,3126.1106079905126,150.33199359978016,2.23721512536774
HepB,2061,1,RFP,Request for Proposal,8658882.295100037,2954.545227284624,139.15679336312223,2.0710662083797953
HepB,2062,1,RFP,Request for Proposal,8676080.026507232,2806.2833543483644,129.71679237471432,1.9306705680435994
HepB,2063,1,RFP,Request for Proposal,8717431.814945513,2653.04332861428,121.58590653931908,1.8096400189941924
HepB,2064,1,RFP,Request for Proposal,8700450.127160722,2507.054819976868,113.49087367211665,1.6890962857374965
HepB,2065,1,RFP,Request for Proposal,8659714.39347035,2354.0100446504307,107.0677814866111,1.5755586473336436
HepB,2066,1,RFP,Request for Proposal,8624565.81524827,2218.0729754820263,100.13431090594307,1.4734463472807449
HepB,2067,1,RFP,Request for Proposal,8577366.027769618,2099.434112521394,93.65705867823445,1.3780867054045192
HepB,2068,1,RFP,Request for Proposal,8575589.798842113,1988.1327921508305,88.17597312048434,1.2973792296037254
HepB,2069,1,RFP,Request for Proposal,8572174.57628083,1883.6237266820274,83.11112144327487,1.2227771804400112
HepB,2070,1,RFP,Request for Proposal,8533955.825742753,1778.8856603798793,78.92627561550616,1.1491266956947177
HepB,2071,1,RFP,Request for Proposal,8489730.241706079,1679.8230398898745,74.2006821105451,1.080253240886345
HepB,2072,1,RFP,Request for Proposal,8446683.248659836,1595.864828104413,69.82418282631967,1.0164867110723668
HepB,2073,1,RFP,Request for Proposal,8442667.034447137,1515.2704810767173,66.05799027338176,0.961608118894778
HepB,2074,1,RFP,Request for Proposal,8438695.361563435,1440.637815683296,62.5475977786524,0.9104457533614085
HepB,2075,1,RFP,Request for Proposal,8406828.190293515,1360.636322194431,59.67715562971901,0.8598309847450952
HepB,2076,1,RFP,Request for Proposal,8352658.041187636,1287.8766257324867,56.25419426312119,0.8104590336314788
HepB,2077,1,RFP,Request for Proposal,8303928.1709343465,1218.2961668729392,53.09176786594899,0.7648560907768396
HepB,2078,1,RFP,Request for Proposal,8275923.830032602,1155.2434449860796,50.26299122813948,0.7240647856529505
HepB,2079,1,RFP,Request for Proposal,8235697.27551523,1096.7706158236767,47.54006443041687,0.684808152799249
HepB,2080,1,RFP,Request for Proposal,8204927.531034056,1040.3650231084448,45.47503661352852,0.6487391623562627
HepB,2081,1,RFP,Request for Proposal,8174304.50048693,988.7394263835024,43.10361607303019,0.6148811171900553
HepB,2082,1,RFP,Request for Proposal,8143053.299038954,938.9663956179697,40.869666885875716,0.5829894992047324
HepB,2083,1,RFP,Request for Proposal,8115206.899236287,891.4341725879366,38.78549523920896,0.5532352061680397
HepB,2084,1,RFP,Request for Proposal,8075130.447743642,848.1055634811668,36.76699710502029,0.5244241169406628
HepB,2085,1,RFP,Request for Proposal,8049509.892827514,805.0073796026362,35.258178042705964,0.49819096585705963
HepB,2086,1,RFP,Request for Proposal,8018590.306741121,763.2302325780921,33.48999635662984,0.47318539607846505
HepB,2087,1,RFP,Request for Proposal,7956216.308444938,724.3756451839854,31.69708534183577,0.4478386660797635
HepB,2088,1,RFP,Request for Proposal,7913070.240827915,688.0633107970638,30.080166616572814,0.4249828521836791
HepB,2089,1,RFP,Request for Proposal,7889132.878841238,655.1197390265315,28.62452603529154,0.40440560201849246
HepB,2090,1,RFP,Request for Proposal,7855712.086800209,623.1609919878584,27.45251981656119,0.3844886559958356
HepB,2091,1,RFP,Request for Proposal,7815233.384227416,593.6011498088386,26.08478430761635,0.3653237717777115
HepB,2092,1,RFP,Request for Proposal,7786503.667216316,565.2595830903675,24.828326597584237,0.34771783420443925
HepB,2093,1,RFP,Request for Proposal,7762479.5511786975,537.6590087776847,23.65380708462317,0.3312583024707316
HepB,2094,1,RFP,Request for Proposal,7716480.607584108,511.82492482973,22.47690562012936,0.3147681511013622
HepB,2095,1,RFP,Request for Proposal,7679151.896869167,486.1700439492827,21.56710725845021,0.2995006078745934
HepB,2096,1,RFP,Request for Proposal,7642845.507855699,463.7440098095493,20.52916663125259,0.2850804976755319
HepB,2097,1,RFP,Request for Proposal,7611057.9478825005,440.83163241577495,19.556843308547002,0.2715723537478217
HepB,2098,1,RFP,Request for Proposal,7573208.681710319,420.08781348473985,18.620565404331845,0.2585649715486625
HepB,2099,1,RFP,Request for Proposal,7526471.837875029,399.78110825111764,17.711155300505848,0.24593254739936235
HepB,2100,1,RFP,Request for Proposal,7496239.052528157,382.45451951819337,16.885283576543664,0.23445979146826004
HepB,2000,2,RFP,Request for Proposal,4135595.69003248,54921.26422568662,3327.700940785657,59.85123772821003
HepB,2001,2,RFP,Request for Proposal,4265905.439675038,56572.889535197806,3426.7282145216604,61.626863534977716
HepB,2002,2,RFP,Request for Proposal,4429205.935034253,58593.78408386015,3552.322036132703,63.87496388700211
HepB,2003,2,RFP,Request for Proposal,4581092.448207545,60360.94664324513,3669.555342216978,65.96802275069211
HepB,2004,2,RFP,Request for Proposal,4727541.731494847,62012.52419935572,3784.072914671841,68.0094840945465
HepB,2005,2,RFP,Request for Proposal,4873132.54897883,63136.14096292087,3946.900922488963,68.90384854946562
HepB,2006,2,RFP,Request for Proposal,5010847.329410491,62833.574601763816,3864.2898309368206,67.45810980038625
HepB,2007,2,RFP,Request for Proposal,5157574.549724689,61449.85035545679,3707.61013756879,64.72203036392693
HepB,2008,2,RFP,Request for Proposal,5311008.946665234,58179.31685612931,3507.89276932085,61.23876304287108
HepB,2009,2,RFP,Request for Proposal,5457778.27977619,54242.604007467606,3265.6673501619775,57.0139302045593
HepB,2010,2,RFP,Request for Proposal,5613746.260768449,49994.38377143343,3066.085113380031,52.34827292513122
HepB,2011,2,RFP,Request for Proposal,5763966.17102447,49240.98946866258,2947.236386937358,50.3196066027459
HepB,2012,2,RFP,Request for Proposal,5895606.270587757,48756.60094594772,2879.5890427965915,49.162494976236395
HepB,2013,2,RFP,Request for Proposal,6027884.770361342,48308.568838490886,2845.4589918337165,48.575585558820826
HepB,2014,2,RFP,Request for Proposal,6146066.684755103,48000.590215211865,2802.3904559752204,47.83779767852077
HepB,2015,2,RFP,Request for Proposal,6238911.105632066,47533.35444437298,2790.8460262926483,47.05145782894594
HepB,2016,2,RFP,Request for Proposal,6332503.8431798965,46813.19245273026,2710.3765525448875,45.69601047230721
HepB,2017,2,RFP,Request for Proposal,6430414.810738964,45472.91514168618,2568.7640738781597,43.31267832829985
HepB,2018,2,RFP,Request for Proposal,6536365.08658111,41656.979402141136,2442.321974264425,41.18388221873729
HepB,2019,2,RFP,Request for Proposal,6649907.733283321,38002.93198737234,2332.761672521574,39.338963554791846
HepB,2020,2,RFP,Request for Proposal,6757480.635087679,36977.03981719738,2258.964773921021,37.59943176983298
HepB,2021,2,RFP,Request for Proposal,6866833.863419392,36074.265842256915,2168.3826090002863,36.09344891309996
HepB,2022,2,RFP,Request for Proposal,6979068.335591151,34762.664415891224,2085.1087561450054,34.7082223079547
HepB,2023,2,RFP,Request for Proposal,7090711.226313185,33501.1793168417,2000.7723367364288,33.30535067962395
HepB,2024,2,RFP,Request for Proposal,7186849.755240259,32199.97602416478,1912.1716072960746,31.832445605696332
HepB,2025,2,RFP,Request for Proposal,7280268.892246582,30827.93569177212,1861.2857379127663,30.367824669999408
HepB,2026,2,RFP,Request for Proposal,7395807.118258217,29589.993033870713,1778.6881781215177,29.0213654769049
HepB,2027,2,RFP,Request for Proposal,7501829.655434921,28336.478822272613,1695.6180507749343,27.667308639993628
HepB,2028,2,RFP,Request for Proposal,7594249.50278553,27042.269498917307,1612.0014947969098,26.304057854641357
HepB,2029,2,RFP,Request for Proposal,7694974.732407103,25846.875354495827,1532.8097671402363,25.013197818897353
HepB,2030,2,RFP,Request for Proposal,7793610.810655073,24607.607293245266,1477.9226463205587,23.75908702205956
HepB,2031,2,RFP,Request for Proposal,7895900.345364745,23506.53809807576,1403.0476695439074,22.556357700915843
HepB,2032,2,RFP,Request for Proposal,7986351.318933015,22351.38338674343,1328.1631199784576,21.353511724888936
HepB,2033,2,RFP,Request for Proposal,8065886.002870057,21215.811697839676,1253.9497492549497,20.161313798257517
HepB,2034,2,RFP,Request for Proposal,8143980.947115878,20118.248477206667,1182.086035014697,19.00713328292455
HepB,2035,2,RFP,Request for Proposal,8210992.588643325,18989.204082974422,1128.5339669473592,17.872809867265712
HepB,2036,2,RFP,Request for Proposal,8282988.255923526,17936.943749084086,1060.5692873985029,16.797497228869307
HepB,2037,2,RFP,Request for Proposal,8335781.73240174,16908.25769782147,993.1460059839519,15.731029392196561
HepB,2038,2,RFP,Request for Proposal,8372561.02354354,15902.84004873727,926.9779299398059,14.684535538110369
HepB,2039,2,RFP,Request for Proposal,8425635.527664423,14927.432892884664,865.7878473932672,13.716566808070464
HepB,2040,2,RFP,Request for Proposal,8492196.298099106,14026.991493310832,820.7611986265383,12.817119913212087
HepB,2041,2,RFP,Request for Proposal,8537122.158356635,13149.223592010481,763.8551070542098,11.92972481151799
HepB,2042,2,RFP,Request for Proposal,8559859.27312174,12246.52139566191,708.0696236107981,11.059634918844884
HepB,2043,2,RFP,Request for Proposal,8596561.329993581,11442.16087852811,656.5190142054776,10.255640995715636
HepB,2044,2,RFP,Request for Proposal,8619756.74524064,10663.067056902812,606.7914061664851,9.480193769911645
HepB,2045,2,RFP,Request for Proposal,8636249.098060673,9877.853267544826,567.4255025685557,8.74385256945182
HepB,2046,2,RFP,Request for Proposal,8673791.113438511,9189.784412038489,523.8234840097452,8.07304327876916
HepB,2047,2,RFP,Request for Proposal,8678713.077819638,8511.263834422114,480.92955649923795,7.413184769963661
HepB,2048,2,RFP,Request for Proposal,8668351.846590038,7856.231609812668,439.99509578569297,6.783386886250372
HepB,2049,2,RFP,Request for Proposal,8685947.885035055,7257.132849081612,403.13651339531793,6.216253657486905
HepB,2050,2,RFP,Request for Proposal,8702178.857329993,6713.435633904649,373.56795750095233,5.684988943162509
HepB,2051,2,RFP,Request for Proposal,8703554.926188517,6155.655966456844,340.34783577735834,5.180428759222667
HepB,2052,2,RFP,Request for Proposal,8718645.196157625,5657.103571381929,310.0347492674177,4.719931320144098
HepB,2053,2,RFP,Request for Proposal,8716116.630967207,5177.044130559245,281.28735444207894,4.283211889373023
HepB,2054,2,RFP,Request for Proposal,8682843.339276921,4723.006119939429,253.75194590121438,3.8648625997970694
HepB,2055,2,RFP,Request for Proposal,8660027.496357976,4310.731798312358,231.44741310047473,3.4827743139012126
HepB,2056,2,RFP,Request for Proposal,8646335.605785692,4012.7282266127113,208.9014354118952,3.14436371299126
