disease,year,age,country,country_name,cohort_size,cases,dalys,deaths
HepB,2022,0,RFP,Request for Proposal,7457581.702666117,95079.0882678162,6526.676065318205,108.50100300974978
HepB,2023,0,RFP,Request for Proposal,7548520.192165896,95982.57346969158,6585.760787657293,109.48113847468349
HepB,2024,0,RFP,Request for Proposal,7659493.408387378,97181.87274519588,6658.238852576146,110.68736980218043
HepB,2025,0,RFP,Request for Proposal,7762440.649242859,98066.99470323804,6857.074451124584,111.7186960887119
HepB,2026,0,RFP,Request for Proposal,7853309.466886261,98816.21667695,6906.376500815572,112.52084972787321
HepB,2027,0,RFP,Request for Proposal,7948858.4902500305,99596.49001410572,6957.025039329831,113.3457776577153
HepB,2028,0,RFP,Request for Proposal,8038178.322630305,100211.47627926951,6999.984870215782,114.04473957166527
HepB,2029,0,RFP,Request for Proposal,8136100.443906642,101004.14061002276,7047.91760043114,114.82601918363379
HepB,2030,0,RFP,Request for Proposal,8224630.342471627,101424.8503592276,7192.143378386695,115.43114365697998
HepB,2031,0,RFP,Request for Proposal,8301180.115190458,101820.97316706035,7216.753783415401,115.82484361796264
HepB,2032,0,RFP,Request for Proposal,8375144.454328588,102012.42902803064,7236.319093578035,116.13794508130614
HepB,2033,0,RFP,Request for Proposal,8435063.923333596,102066.94560177714,7240.742116605316,116.20740659272555
HepB,2034,0,RFP,Request for Proposal,8502641.584902788,102214.9917158749,7248.561012829351,116.33305008309594
HepB,2035,0,RFP,Request for Proposal,8553003.636668876,101964.09617103309,7349.902168697073,116.17859117731163
HepB,2036,0,RFP,Request for Proposal,8588531.976311067,101606.27694987477,7325.07791983175,115.78494370310862
HepB,2037,0,RFP,Request for Proposal,8639775.163868146,101514.85840068557,7311.282313216337,115.56804144487297
HepB,2038,0,RFP,Request for Proposal,8705852.722051363,101631.43742070599,7307.510059313341,115.51125903572921
HepB,2039,0,RFP,Request for Proposal,8754855.833599003,101312.28711648457,7287.061870461277,115.18932312093303
HepB,2040,0,RFP,Request for Proposal,8777806.440261398,100711.95938622132,7348.284494455789,114.48776509115976
HepB,2041,0,RFP,Request for Proposal,8808448.279050179,100271.61754560069,7307.176843242485,113.84803101589142
HepB,2042,0,RFP,Request for Proposal,8824399.22114846,99443.54360328168,7251.410527695284,112.97903865262496
HepB,2043,0,RFP,Request for Proposal,8837305.880794294,98752.99389779569,7190.700689392129,112.0335442891119
HepB,2044,0,RFP,Request for Proposal,8873573.851125678,98316.11598925527,7146.478306004533,111.3471400849601
HepB,2045,0,RFP,Request for Proposal,8876135.819102442,97210.2159855969,7171.9324411599255,110.20489559139013
HepB,2046,0,RFP,Request for Proposal,8864849.078374796,96147.86166620144,7084.621851049618,108.86310080460102
HepB,2047,0,RFP,Request for Proposal,8878444.1375533,95377.64326565062,7015.2037214191705,107.79845141174395
HepB,2048,0,RFP,Request for Proposal,8892631.0869393,94578.51684308183,6944.43133764454,106.71305004381264
HepB,2049,0,RFP,Request for Proposal,8898298.910325298,93603.57141539255,6865.436854632623,105.50078000666343
HepB,2050,0,RFP,Request for Proposal,8915459.47759681,92930.8791499254,6884.959330329747,104.40402422188001
HepB,2051,0,RFP,Request for Proposal,8909170.369371753,91647.47879940995,6793.5085427126705,103.01796286189246
HepB,2052,0,RFP,Request for Proposal,8869876.775368417,90160.4265893982,6676.430671896357,101.24174377148778
HepB,2053,0,RFP,Request for Proposal,8838635.816521768,88723.37486858519,6565.12801141335,99.55420203427497
HepB,2054,0,RFP,Request for Proposal,8815932.775241088,87499.6956559822,6459.896407125482,97.95960265926978
HepB,2055,0,RFP,Request for Proposal,8823306.261858605,86636.1389386854,6455.121047973385,96.69210746196471
HepB,2056,0,RFP,Request for Proposal,8839866.68175237,85815.69562736792,6376.303638755812,95.51448460702335
HepB,2057,0,RFP,Request for Proposal,8841848.004460592,84795.74382214878,6286.651226054969,94.17338723907372
HepB,2058,0,RFP,Request for Proposal,8822782.387261204,83499.36307568791,6182.051926020098,92.60710740069452
HepB,2059,0,RFP,Request for Proposal,8788195.420114998,82055.48555478718,6066.973741943023,90.88313825776817
HepB,2060,0,RFP,Request for Proposal,8765604.657945393,80831.23919113826,6032.129037878208,89.29356211506096
HepB,2061,0,RFP,Request for Proposal,8780006.530121079,80093.23744424655,5950.455663487678,88.08698670291668
HepB,2062,0,RFP,Request for Proposal,8819416.522904897,79557.12400510928,5885.564428422636,87.12942662310914
HepB,2063,0,RFP,Request for Proposal,8805543.444563076,78129.71494677056,5785.440311012222,85.64725941450621
HepB,2064,0,RFP,Request for Proposal,8762806.161372382,76711.58545780061,5667.470090774774,83.89985956719421
HepB,2065,0,RFP,Request for Proposal,8721484.837868389,75119.50284277243,5614.700134389971,82.19082937479492
HepB,2066,0,RFP,Request for Proposal,8663034.709041132,73502.73056393753,5488.957691321043,80.34941879123048
HepB,2067,0,RFP,Request for Proposal,8656865.615259297,72581.46608572251,5397.730988526457,79.0157196048636
HepB,2068,0,RFP,Request for Proposal,8655407.19231651,71476.6642406092,5310.405254924898,77.7390691090955
HepB,2069,0,RFP,Request for Proposal,8617215.933079546,70090.7796927378,5201.9505651262425,76.15170352524919
HepB,2070,0,RFP,Request for Proposal,8576929.935062714,68724.09500592563,5146.775149621402,74.56926244796517
HepB,2071,0,RFP,Request for Proposal,8531908.287531376,67348.05941666014,5036.328065663519,72.96944787725337
HepB,2072,0,RFP,Request for Proposal,8522352.438433928,66491.34678352212,4948.220602988216,71.69456286078407
HepB,2073,0,RFP,Request for Proposal,8520813.064521538,65485.85390967156,4866.0006711064625,70.50490766490222
HepB,2074,0,RFP,Request for Proposal,8489540.361079292,64303.45482060149,4768.282930102505,69.08954816268101
HepB,2075,0,RFP,Request for Proposal,8437760.05967542,62844.044024959294,4708.113267754946,67.53201566930409
HepB,2076,0,RFP,Request for Proposal,8383707.358289658,61562.75080143301,4600.034330532658,65.98181106866278
HepB,2077,0,RFP,Request for Proposal,8349547.540996204,60390.252313607874,4504.569716994959,64.61319374640976
HepB,2078,0,RFP,Request for Proposal,8307251.9232384525,59163.82300976683,4406.451014235765,63.20631014650064
HepB,2079,0,RFP,Request for Proposal,8276404.679550117,58122.81796953917,4315.980070434128,61.909452405369684
HepB,2080,0,RFP,Request for Proposal,8246185.227319535,57020.97134752678,4268.218278086986,60.63934958972591
HepB,2081,0,RFP,Request for Proposal,8212003.509488964,55964.47917454275,4178.254734806703,59.3617918741689
HepB,2082,0,RFP,Request for Proposal,8185370.871653642,54942.554512859984,4093.5347149702425,58.15882721100044
HepB,2083,0,RFP,Request for Proposal,8145572.706730783,53816.891055666965,4003.9079865253616,56.88578621736282
HepB,2084,0,RFP,Request for Proposal,8117700.729233775,52900.2705544625,3921.9000541363184,55.721273301310795
HepB,2085,0,RFP,Request for Proposal,8085813.557977539,51831.28671989623,3875.7085265123533,54.5535317043435
HepB,2086,0,RFP,Request for Proposal,8021638.561001049,50554.44201163631,3779.2238345868864,53.1952420074635
HepB,2087,0,RFP,Request for Proposal,7977135.560481855,49573.174829310046,3693.8715601410686,51.99420715886969
HepB,2088,0,RFP,Request for Proposal,7950170.878480671,48661.872230760215,3618.2634019939237,50.93061797293583
HepB,2089,0,RFP,Request for Proposal,7914412.827724041,47704.90541537188,3540.3327829637947,49.834092874487055
HepB,2090,0,RFP,Request for Proposal,7877896.483075414,46761.87926217729,3493.8534939128685,48.75717969271126
HepB,2091,0,RFP,Request for Proposal,7849244.710615434,45943.87773564624,3421.805974683401,47.75221253367092
HepB,2092,0,RFP,Request for Proposal,7822255.912634285,45091.66937276711,3352.03808880316,46.778967533841666
HepB,2093,0,RFP,Request for Proposal,7775365.593174884,44086.58844815118,3275.2995506279385,45.70806520081266
HepB,2094,0,RFP,Request for Proposal,7736013.333204523,43239.02015189973,3203.2656874825952,44.702981983523564
HepB,2095,0,RFP,Request for Proposal,7698069.141914641,42320.00733137399,3159.5936964185776,43.727186099873784
HepB,2096,0,RFP,Request for Proposal,7663008.005305299,41538.48837392381,3091.757421024471,42.78860110731536
HepB,2097,0,RFP,Request for Proposal,7627787.490414601,40660.2316985346,3025.3775200931614,41.870151141892364
HepB,2098,0,RFP,Request for Proposal,7580646.167483223,39816.79274714829,2955.8589638407584,40.908125259263386
HepB,2099,0,RFP,Request for Proposal,7546641.50543657,39049.93353620702,2892.95941687631,40.037894772416536
HepB,2100,0,RFP,Request for Proposal,7511930.109225139,38366.53453811475,2831.201498588629,39.18334260819824
HepB,2000,1,RFP,Request for Proposal,4372188.213884761,58063.24460535258,3518.0747643447744,63.275256044103195
HepB,2001,1,RFP,Request for Proposal,4535148.069110128,60143.487559132875,3643.0061718941765,65.51644313692474
HepB,2002,1,RFP,Request for Proposal,4688101.5435130885,62018.70349514309,3759.9620936389115,67.60857841851093
HepB,2003,1,RFP,Request for Proposal,4831748.410896773,63663.615463127964,3870.3362557968144,69.57748456274297
HepB,2004,1,RFP,Request for Proposal,4969509.34421905,65186.482948266734,3977.7513931583635,71.49038250721024
HepB,2005,1,RFP,Request for Proposal,5100527.884230957,66765.24132328093,4201.2851086758565,73.34288159574818
HepB,2006,1,RFP,Request for Proposal,5243853.583850242,68443.23613885518,4320.181812703239,75.40898437332078
HepB,2007,1,RFP,Request for Proposal,5395095.019558506,70275.97988992165,4447.682235380497,77.62529076472704
HepB,2008,1,RFP,Request for Proposal,5542607.162775581,72162.34444025792,4574.059260578728,79.82492787644519
HepB,2009,1,RFP,Request for Proposal,5700063.0704976935,74054.30640028458,4710.659320511253,82.20177806353212
HepB,2010,1,RFP,Request for Proposal,5850705.116638202,75861.20224947433,4952.8880948567385,84.50706558257635
HepB,2011,1,RFP,Request for Proposal,5982527.182808914,77501.41875226192,5074.180978846697,86.56917753874973
HepB,2012,1,RFP,Request for Proposal,6113035.86950491,78991.7143422826,5196.655698379573,88.64992183080338
HepB,2013,1,RFP,Request for Proposal,6228414.000086639,80291.19444682698,5307.864734630965,90.5364096159332
HepB,2014,1,RFP,Request for Proposal,6318685.181330513,81376.16311153026,5397.087589773594,92.05073345143617
HepB,2015,1,RFP,Request for Proposal,6409445.99616119,82447.55692675231,5553.4315206069805,93.54504792880788
HepB,2016,1,RFP,Request for Proposal,6504884.334412035,83701.02395465621,5644.238955784806,95.07344178027945
HepB,2017,1,RFP,Request for Proposal,6612130.808305724,85046.55834031766,5742.565680585289,96.7306325310525
HepB,2018,1,RFP,Request for Proposal,6727403.931764627,86462.89715147077,5844.612006022961,98.44921272045163
HepB,2019,1,RFP,Request for Proposal,6836766.409470232,87774.76077955394,5937.440972446843,100.0123048932217
HepB,2020,1,RFP,Request for Proposal,6946373.10471548,89044.26262524839,6105.505252061526,101.50182634831404
HepB,2021,1,RFP,Request for Proposal,7057864.740733112,90322.02559556703,6192.196962733374,102.94261849478826
HepB,2022,1,RFP,Request for Proposal,7172436.4754114235,91443.68079764352,6277.124588168769,104.35240036694982
HepB,2023,1,RFP,Request for Proposal,7270196.9614885785,92443.57784449177,6342.935681248875,105.44443414286907
HepB,2024,1,RFP,Request for Proposal,7362504.978862785,93413.75255421172,6400.072966819149,106.39558882228421
HepB,2025,1,RFP,Request for Proposal,7477009.460601358,94460.99239939108,6604.934306081585,107.61070974021852
HepB,2026,1,RFP,Request for Proposal,7583682.967258276,95423.57428568431,6669.26090911762,108.65768821931219
HepB,2027,1,RFP,Request for Proposal,7676549.756052545,96184.55430540995,6718.6941287262725,109.46282449174049
HepB,2028,1,RFP,Request for Proposal,7773936.122647851,96917.18497436366,6769.871612247596,110.29570195750823
HepB,2029,1,RFP,Request for Proposal,7869172.740941829,97690.41514303199,6816.690802195469,111.05882803935094
HepB,2030,1,RFP,Request for Proposal,7972912.48885415,98320.70530068794,6972.025170183723,111.89833081165352
HepB,2031,1,RFP,Request for Proposal,8062107.410147953,98888.54486803278,7008.912389217768,112.48910601311294
HepB,2032,1,RFP,Request for Proposal,8141680.660544797,99168.7516653465,7034.600959899319,112.90050775604044
HepB,2033,1,RFP,Request for Proposal,8217304.207714176,99431.98405905515,7053.815027668403,113.20739473241218
HepB,2034,1,RFP,Request for Proposal,8281723.009183809,99559.20643297023,7060.226392467404,113.31044452260343
HepB,2035,1,RFP,Request for Proposal,8353579.281474526,99586.67123405477,7178.529682141599,113.46973688271123
HepB,2036,1,RFP,Request for Proposal,8406050.457459034,99447.43679024631,7169.441153477819,113.3248477931886
HepB,2037,1,RFP,Request for Proposal,8443886.575743776,99213.22416731824,7145.514484476517,112.94778107448627
HepB,2038,1,RFP,Request for Proposal,8495566.949216092,99176.57790898468,7131.000595004124,112.7211389690323
HepB,2039,1,RFP,Request for Proposal,8564430.31225424,99108.65915738704,7128.56210962813,112.68385788820208
HepB,2040,1,RFP,Request for Proposal,8612833.572628587,98819.14700103855,7210.178513937497,112.33604586101943
HepB,2041,1,RFP,Request for Proposal,8634300.420796344,98289.1926183016,7162.709945462175,111.59719294092785
HepB,2042,1,RFP,Request for Proposal,8667855.564851059,97679.42850369289,7122.771479430292,110.97480568985729
HepB,2043,1,RFP,Request for Proposal,8688804.914926024,97093.5611278973,7069.869068075839,110.15094683678933
HepB,2044,1,RFP,Request for Proposal,8705619.134310639,96455.23606687368,7011.21321887647,109.23961523703633
HepB,2045,1,RFP,Request for Proposal,8742801.664057754,95749.95869860757,7064.198223075784,108.54943684955308
HepB,2046,1,RFP,Request for Proposal,8747634.396173041,94876.55507655241,6990.946065771317,107.42366809102704
HepB,2047,1,RFP,Request for Proposal,8738141.38896003,93870.4258639081,6904.345067717251,106.09495260127177
HepB,2048,1,RFP,Request for Proposal,8752017.51526317,93083.00635500265,6834.623420943711,105.02566382882027
HepB,2049,1,RFP,Request for Proposal,8771232.932055,92266.93061568988,6767.399751251594,103.99424938154914
HepB,2050,1,RFP,Request for Proposal,8775250.042899502,91469.396871387,6776.682661242165,102.76210893382805
HepB,2051,1,RFP,Request for Proposal,8790770.007503051,90429.50965028371,6703.224729914507,101.6488831859939
HepB,2052,1,RFP,Request for Proposal,8785425.857367426,89302.00082028491,6612.863757328009,100.27781175551362
HepB,2053,1,RFP,Request for Proposal,8750636.142680995,87840.02270739607,6499.763951198609,98.56301544277423
HepB,2054,1,RFP,Request for Proposal,8722174.264387568,86569.12581453775,6391.194627876318,96.91779044231076
HepB,2055,1,RFP,Request for Proposal,8706327.570689563,85487.52391386229,6369.539567616768,95.41017120795844
HepB,2056,1,RFP,Request for Proposal,8716749.19835276,84620.49519480506,6287.497496575422,94.1842040274189
HepB,2057,1,RFP,Request for Proposal,8728738.030279277,83710.98819305743,6206.228789760285,92.96866743459337
HepB,2058,1,RFP,Request for Proposal,8727604.704265293,82598.59554450036,6115.361696945815,91.60808809765948
HepB,2059,1,RFP,Request for Proposal,8707715.225215217,81304.04101420153,6011.413845301919,90.05085218190925
HepB,2060,1,RFP,Request for Proposal,8676707.564334271,80011.48259504716,5970.953709913973,88.38798418176711
HepB,2061,1,RFP,Request for Proposal,8658456.46122729,78984.4297803939,5868.077786732685,86.86751388525374
HepB,2062,1,RFP,Request for Proposal,8675658.478886027,78260.32885941702,5789.628690726195,85.70920160989044
HepB,2063,1,RFP,Request for Proposal,8717013.452282187,77344.20714652042,5727.274112719066,84.78617102597212
HepB,2064,1,RFP,Request for Proposal,8700037.45486882,76162.094015864,5626.873532983309,83.29887792228716
HepB,2065,1,RFP,Request for Proposal,8659308.438920619,74583.96786629337,5574.672336140282,81.6048821545617
HepB,2066,1,RFP,Request for Proposal,8624166.02824223,73172.94380120464,5464.330230900047,79.98891280040094
HepB,2067,1,RFP,Request for Proposal,8576973.132354992,71911.62623881514,5347.916407835409,78.28649931795334
HepB,2068,1,RFP,Request for Proposal,8575201.9659821,70814.32659367149,5261.196448691405,77.01870096298953
HepB,2069,1,RFP,Request for Proposal,8571791.761559257,69721.30820409472,5174.52937752396,75.75028291917916
HepB,2070,1,RFP,Request for Proposal,8533579.5006766,68376.74235248721,5120.761769529345,74.19236652559599
HepB,2071,1,RFP,Request for Proposal,8489360.613666587,67012.20216516178,5011.212460010902,72.60555738924704
HepB,2072,1,RFP,Request for Proposal,8446320.455990613,65898.14567528373,4904.075160197634,71.05494137316181
HepB,2073,1,RFP,Request for Proposal,8442309.660873711,64882.52387722445,4821.16954854317,69.85533641111937
HepB,2074,1,RFP,Request for Proposal,8438343.330604186,63915.66634253523,4739.527318361075,68.6728966653853
HepB,2075,1,RFP,Request for Proposal,8406482.492729036,62611.09016276476,4690.66096680281,67.281684168268
HepB,2076,1,RFP,Request for Proposal,8352319.3889854625,61332.26449628704,4582.812148245696,65.73478013450087
HepB,2077,1,RFP,Request for Proposal,8303596.354734768,60057.898528110825,4479.779113542862,64.2575992802175
HepB,2078,1,RFP,Request for Proposal,8275597.931277206,58938.384899155426,4389.660652480626,62.965468523811836
HepB,2079,1,RFP,Request for Proposal,8235377.759160758,57834.69766634356,4294.58534922272,61.602561397314
HepB,2080,1,RFP,Request for Proposal,8204614.042348778,56733.51365869788,4246.701069020898,60.33365070608341
HepB,2081,1,RFP,Request for Proposal,8173996.970360851,55705.46611334837,4158.917066248456,59.087055476044675
HepB,2082,1,RFP,Request for Proposal,8142751.73232677,54656.4826387233,4072.2207233268246,57.85600902489029
HepB,2083,1,RFP,Request for Proposal,8114911.061596471,53614.312983480915,3988.836436586112,56.67165617973614
HepB,2084,1,RFP,Request for Proposal,8074840.740718973,52620.96671412393,3901.193132695972,55.42707507777641
HepB,2085,1,RFP,Request for Proposal,8049225.759139435,51596.75340071567,3858.1711886914422,54.30668039747192
HepB,2086,1,RFP,Request for Proposal,8018311.662611765,50533.47503706862,3777.6564374033287,53.17317978618459
HepB,2087,1,RFP,Request for Proposal,7955944.111730642,49441.48252122963,3684.058703224348,51.85608332130755
HepB,2088,1,RFP,Request for Proposal,7912803.854675935,48433.15395969113,3601.2570084533672,50.69123624853341
HepB,2089,1,RFP,Request for Proposal,7888871.581826389,47550.95303175726,3528.907486844234,49.6732692166997
HepB,2090,1,RFP,Request for Proposal,7855456.106261915,46628.67692911732,3483.901168555077,48.618293698585994
HepB,2091,1,RFP,Request for Proposal,7814982.911876441,45743.33361321128,3406.869858923125,47.54377506541903
HepB,2092,1,RFP,Request for Proposal,7786258.303448917,44884.15988832606,3336.612186295891,46.56369319224688
HepB,2093,1,RFP,Request for Proposal,7762238.983840037,44012.16012493857,3269.770090033387,45.63089945109287
HepB,2094,1,RFP,Request for Proposal,7716245.379119058,43128.5308173746,3195.0803333077374,44.588751764769846
HepB,2095,1,RFP,Request for Proposal,7678921.6492335,42214.74430817883,3151.7348040051343,43.61842298533439
HepB,2096,1,RFP,Request for Proposal,7642620.090147794,41427.97261090331,3083.531605790585,42.67475934067747
HepB,2097,1,RFP,Request for Proposal,7610837.152788166,40569.877233871644,3018.6545784174205,41.77710801513814
HepB,2098,1,RFP,Request for Proposal,7572992.5316911945,39776.59258170586,2952.8746446333957,40.866823253504016
HepB,2099,1,RFP,Request for Proposal,7526260.540751835,38944.47267447543,2885.146497226257,39.92976575650662
HepB,2100,1,RFP,Request for Proposal,7496032.1476369025,38285.33707175232,2825.2096520167547,39.10041648047524
HepB,2000,2,RFP,Request for Proposal,4135595.69003248,54921.26422568662,3327.700940785657,59.85123772821003
HepB,2001,2,RFP,Request for Proposal,4265905.439675038,56572.889535197806,3426.7282145216604,61.626863534977716
HepB,2002,2,RFP,Request for Proposal,4429205.935034253,58593.78408386015,3552.322036132703,63.87496388700211
HepB,2003,2,RFP,Request for Proposal,4581092.448207545,60360.94664324513,3669.555342216978,65.96802275069211
HepB,2004,2,RFP,Request for Proposal,4727541.731494847,62012.52419935572,3784.072914671841,68.0094840945465
HepB,2005,2,RFP,Request for Proposal,4873132.353808718,63788.663641701336,4013.9802889735624,70.0730546598495
HepB,2006,2,RFP,Request for Proposal,5010844.936518606,65401.98687117352,4128.216170583689,72.05821472185795
HepB,2007,2,RFP,Request for Proposal,5157566.77746813,67181.96024728009,4251.865453856421,74.20770520038442
HepB,2008,2,RFP,Request for Proposal,5310991.797668334,69146.81271237782,4382.917731953669,76.48919087185764
HepB,2009,2,RFP,Request for Proposal,5457748.396426627,70906.19296767707,4510.405066515806,78.70730847377936
HepB,2010,2,RFP,Request for Proposal,5613699.385078522,72788.1470573739,4752.251959065768,81.08377582500457
HepB,2011,2,RFP,Request for Proposal,5763900.344262822,74669.18922001123,4888.748951257462,83.4055737601964
HepB,2012,2,RFP,Request for Proposal,5895521.772262375,76181.03045270921,5011.748248620923,85.4955795155815
HepB,2013,2,RFP,Request for Proposal,6027782.43741807,77704.8301155271,5136.886184372812,87.62002330323888
HepB,2014,2,RFP,Request for Proposal,6145947.643428894,79151.5360480869,5249.544296296743,89.53428950746186
HepB,2015,2,RFP,Request for Proposal,6238776.708169418,80252.16190419068,5405.555993751661,91.05415140908873
HepB,2016,2,RFP,Request for Proposal,6332354.911209663,81481.01685815032,5494.536479707509,92.55180338842658
HepB,2017,2,RFP,Request for Proposal,6430250.982732495,82707.18338767604,5584.604975540603,94.06986384961077
HepB,2018,2,RFP,Request for Proposal,6536185.548105978,84005.2930582063,5678.485923474727,95.65091199110427
HepB,2019,2,RFP,Request for Proposal,6649712.0471504135,85373.2377609159,5774.992211088816,97.27596189194216
HepB,2020,2,RFP,Request for Proposal,6757269.005977525,86620.17241620066,5939.292460058291,98.7385985310774
HepB,2021,2,RFP,Request for Proposal,6866606.517888044,87874.4255445946,6024.397120981802,100.15301809982718
HepB,2022,2,RFP,Request for Proposal,6978825.565889768,88975.27354580737,6107.681497963305,101.53553845188432
HepB,2023,2,RFP,Request for Proposal,7090453.407348671,90158.06380309831,6186.1171233655305,102.83749550592324
HepB,2024,2,RFP,Request for Proposal,7186577.986679003,91181.63175257649,6247.143279159617,103.85326715637504
HepB,2025,2,RFP,Request for Proposal,7279983.759757646,91971.86311208032,6430.888543863473,104.77507396677514
HepB,2026,2,RFP,Request for Proposal,7395508.060603753,93055.81679089266,6503.775675300997,105.96155094323649
HepB,2027,2,RFP,Request for Proposal,7501517.413379448,93991.45865644736,6565.501768821649,106.96697216025561
HepB,2028,2,RFP,Request for Proposal,7593924.985690651,94672.99716748159,6613.110318258487,107.74172487336145
HepB,2029,2,RFP,Request for Proposal,7694637.954523144,95523.68475046712,6665.499601746487,108.59559213516141
HepB,2030,2,RFP,Request for Proposal,7793262.168892729,96105.28575471978,6814.927427752263,109.37697227905139
HepB,2031,2,RFP,Request for Proposal,7895539.870599811,96845.45355577476,6864.104433656299,110.16501968414768
HepB,2032,2,RFP,Request for Proposal,7985979.847054712,97272.25683204786,6900.07184512547,110.74140797873686
HepB,2033,2,RFP,Request for Proposal,8065504.25809862,97595.1565802611,6923.508452819645,111.11609126084836
HepB,2034,2,RFP,Request for Proposal,8143589.367550096,97898.62496610658,6942.46650346019,111.42050153372476
HepB,2035,2,RFP,Request for Proposal,8210591.995455882,97882.05727594375,7055.655589220734,111.5274880363886
HepB,2036,2,RFP,Request for Proposal,8282578.601219195,97986.70803529456,7064.133171816026,111.66028137333012
HepB,2037,2,RFP,Request for Proposal,8335364.426365593,97938.12031119753,7053.679216047415,111.49615854737768
HepB,2038,2,RFP,Request for Proposal,8372137.530946239,97735.67262385474,7027.396531804487,111.08344901934075
HepB,2039,2,RFP,Request for Proposal,8425205.52922315,97497.5325483064,7012.679035465382,110.85205062331676
HepB,2040,2,RFP,Request for Proposal,8491759.347451227,97430.00467581573,7108.8220010542445,110.75689080160494
HepB,2041,2,RFP,Request for Proposal,8536679.801300194,97177.92113068176,7081.72733563045,110.33545932291692
HepB,2042,2,RFP,Request for Proposal,8559413.053340722,96457.372774847,7033.659331406527,109.58641307609705
HepB,2043,2,RFP,Request for Proposal,8596110.846878018,96057.74581723794,6994.446161139471,108.97583248428477
HepB,2044,2,RFP,Request for Proposal,8619303.345778981,95498.8871121731,6941.697382241053,108.15650978725648
HepB,2045,2,RFP,Request for Proposal,8635793.487146245,94578.01989530471,6977.735438920388,107.22083787311806
HepB,2046,2,RFP,Request for Proposal,8673332.364042003,94070.67767878826,6931.565269126165,106.51121605237928
HepB,2047,2,RFP,Request for Proposal,8678253.489487063,93227.07364775776,6857.025311153854,105.3678181257411
HepB,2048,2,RFP,Request for Proposal,8667892.81076353,92188.28917808927,6768.928776863017,104.01615340233064
HepB,2049,2,RFP,Request for Proposal,8685488.366238758,91364.96073686851,6701.243971571478,102.97763725533147
HepB,2050,2,RFP,Request for Proposal,8701719.454319581,90702.94593766738,6719.89869927362,101.9010328030422
HepB,2051,2,RFP,Request for Proposal,8703096.82786188,89527.62703503323,6636.3713114518105,100.63510614618014
HepB,2052,2,RFP,Request for Proposal,8718187.683087813,88618.53896059177,6562.253019382997,99.5103478792416
HepB,2053,2,RFP,Request for Proposal,8715660.864299765,87488.93631811976,6473.785148069468,98.16907049443036
HepB,2054,2,RFP,Request for Proposal,8682391.247651147,86174.2723208167,6362.043524591822,96.47573528927784
HepB,2055,2,RFP,Request for Proposal,8659579.097953822,85028.50015803815,6335.338436956534,94.8978679720403
HepB,2056,2,RFP,Request for Proposal,8645890.981935717,83932.61749804125,6236.386600965607,93.41858320247847
HepB,2057,2,RFP,Request for Proposal,8650891.641533291,82964.42000569956,6150.879150747376,92.13953554849437
HepB,2058,2,RFP,Request for Proposal,8658711.443317305,81946.58542378494,6067.088748816861,90.884959572467
HepB,2059,2,RFP,Request for Proposal,8655579.599216761,80817.2500518369,5975.421760598338,89.51169151475706
